Data_Ora_Incidente,Provincia,Giorno_Settimana,Tipo_Strada,Numero_Feriti,Numero_Morti,Velocita_Media_Stimata
2023-02-09 10:20:00,Roma,Giovedì,Urbana,0,0,35
2023-02-09 19:10:00,Milano,Giovedì,Extraurbana,3,0,90
2023-02-10 15:00:00,Napoli,Venerdì,Autostrada,1,0,110
2023-02-10 23:50:00,Torino,Venerdì,Urbana,0,0,45
2023-02-11 11:00:00,Firenze,Sabato,Urbana,2,0,50
2023-02-11 18:00:00,Bologna,Sabato,Statale,1,0,85
2023-02-12 09:30:00,Palermo,Domenica,Urbana,0,0,30
2023-02-12 16:45:00,Bari,Domenica,Autostrada,4,1,125
2023-02-13 08:10:00,Roma,Lunedì,Urbana,1,0,40
2023-02-13 17:00:00,Milano,Lunedì,Extraurbana,2,0,70
2023-02-14 12:30:00,Napoli,Martedì,Urbana,0,0,48
2023-02-14 21:40:00,Torino,Martedì,Statale,3,0,90
2023-02-15 07:15:00,Firenze,Mercoledì,Autostrada,1,0,100
2023-02-15 16:00:00,Bologna,Mercoledì,Urbana,2,0,55
2023-02-16 10:00:00,Palermo,Giovedì,Urbana,0,0,40
2023-02-16 19:30:00,Bari,Giovedì,Extraurbana,1,0,80
2023-02-17 14:30:00,Roma,Venerdì,Autostrada,3,0,115
2023-02-17 23:10:00,Milano,Venerdì,Urbana,0,0,60
2023-02-18 10:45:00,Napoli,Sabato,Urbana,1,0,45
2023-02-18 17:20:00,Torino,Sabato,Statale,2,0,75
2023-02-19 09:00:00,Firenze,Domenica,Urbana,0,0,38
2023-02-19 16:00:00,Bologna,Domenica,Autostrada,5,1,130
2023-02-20 08:30:00,Palermo,Lunedì,Urbana,1,0,40
2023-02-20 17:30:00,Bari,Lunedì,Extraurbana,2,0,85
2023-02-21 12:00:00,Roma,Martedì,Urbana,0,0,48
2023-02-21 21:00:00,Milano,Martedì,Statale,3,0,95
2023-02-22 07:00:00,Napoli,Mercoledì,Autostrada,1,0,110
2023-02-22 16:00:00,Torino,Mercoledì,Urbana,2,0,50
2023-02-23 11:00:00,Firenze,Giovedì,Urbana,0,0,35
2023-02-23 18:00:00,Bologna,Giovedì,Extraurbana,1,0,90
2023-02-24 14:00:00,Palermo,Venerdì,Urbana,2,0,55
2023-02-24 22:00:00,Bari,Venerdì,Autostrada,4,1,120
2023-02-25 09:00:00,Roma,Sabato,Urbana,1,0,45
2023-02-25 16:00:00,Napoli,Sabato,Statale,0,0,65
2023-02-26 08:00:00,Milano,Domenica,Urbana,2,0,30
2023-02-26 15:00:00,Torino,Domenica,Autostrada,3,0,100
2023-02-27 10:00:00,Firenze,Lunedì,Urbana,1,0,50
2023-02-27 19:00:00,Bologna,Lunedì,Extraurbana,0,0,75
2023-02-28 12:00:00,Palermo,Martedì,Urbana,2,0,48
2023-02-28 21:00:00,Bari,Martedì,Statale,1,0,85
2023-03-01 07:00:00,Roma,Mercoledì,Autostrada,3,0,110
2023-03-01 16:00:00,Milano,Mercoledì,Urbana,0,0,30
2023-03-02 11:00:00,Napoli,Giovedì,Urbana,1,0,40
2023-03-02 18:00:00,Torino,Giovedì,Extraurbana,2,0,95
2023-03-03 09:00:00,Firenze,Venerdì,Urbana,0,0,50
2023-03-03 20:00:00,Bologna,Venerdì,Autostrada,4,1,120
2023-03-04 14:00:00,Palermo,Sabato,Urbana,1,0,45
2023-03-04 23:00:00,Bari,Sabato,Statale,2,0,70
2023-03-05 10:00:00,Roma,Domenica,Urbana,0,0,38
2023-03-05 17:00:00,Milano,Domenica,Autostrada,3,0,105
2023-03-06 08:00:00,Napoli,Lunedì,Statale,1,0,80
2023-03-06 19:00:00,Torino,Lunedì,Urbana,2,0,50
2023-03-07 11:30:00,Firenze,Martedì,Extraurbana,0,0,75
2023-03-07 22:00:00,Bologna,Martedì,Autostrada,5,1,130
2023-03-08 07:45:00,Palermo,Mercoledì,Urbana,1,0,40
2023-03-08 16:30:00,Bari,Mercoledì,Statale,2,0,60
2023-03-09 10:20:00,Roma,Giovedì,Urbana,0,1,35
2023-03-09 19:10:00,Milano,Giovedì,Extraurbana,3,0,90
2023-03-10 15:00:00,Napoli,Venerdì,Autostrada,1,0,110
2023-03-10 23:50:00,Torino,Venerdì,Urbana,0,0,45
2023-03-11 11:00:00,Firenze,Sabato,Urbana,2,0,50
2023-03-11 18:00:00,Bologna,Sabato,Statale,1,0,85
2023-03-12 09:30:00,Palermo,Domenica,Urbana,0,0,30
2023-03-12 16:45:00,Bari,Domenica,Autostrada,4,1,125
2023-03-13 08:10:00,Roma,Lunedì,Urbana,1,0,40
2023-03-13 17:00:00,Milano,Lunedì,Extraurbana,2,0,70
2023-03-14 12:30:00,Napoli,Martedì,Urbana,0,0,48
2023-03-14 21:40:00,Torino,Martedì,Statale,3,0,90
2023-03-15 07:15:00,Firenze,Mercoledì,Autostrada,1,0,100
2023-03-15 16:00:00,Bologna,Mercoledì,Urbana,2,0,55
2023-03-16 10:00:00,Palermo,Giovedì,Urbana,0,0,40
2023-03-16 19:30:00,Bari,Giovedì,Extraurbana,1,0,80
2023-03-17 14:30:00,Roma,Venerdì,Autostrada,3,0,115
2023-03-17 23:10:00,Milano,Venerdì,Urbana,0,0,60
2023-03-18 10:45:00,Napoli,Sabato,Urbana,1,0,45
2023-03-18 17:20:00,Torino,Sabato,Statale,2,0,75
2023-03-19 09:00:00,Firenze,Domenica,Urbana,0,0,38
2023-03-19 16:00:00,Bologna,Domenica,Autostrada,5,1,130
2023-03-20 08:30:00,Palermo,Lunedì,Urbana,1,0,40
2023-03-20 17:30:00,Bari,Lunedì,Extraurbana,2,0,85
2023-03-21 12:00:00,Roma,Martedì,Urbana,0,0,48
2023-03-21 21:00:00,Milano,Martedì,Statale,3,0,95
2023-03-22 07:00:00,Napoli,Mercoledì,Autostrada,1,0,110
2023-03-22 16:00:00,Torino,Mercoledì,Urbana,2,0,50
2023-03-23 11:00:00,Firenze,Giovedì,Urbana,0,0,35
2023-03-23 18:00:00,Bologna,Giovedì,Extraurbana,1,0,90
2023-03-24 14:00:00,Palermo,Venerdì,Urbana,2,0,55
2023-03-24 22:00:00,Bari,Venerdì,Autostrada,4,1,120
2023-03-25 09:00:00,Roma,Sabato,Urbana,1,0,45
2023-03-25 16:00:00,Napoli,Sabato,Statale,0,0,65
2023-03-26 08:00:00,Milano,Domenica,Urbana,2,0,30
2023-03-26 15:00:00,Torino,Domenica,Autostrada,3,0,100
2023-03-27 10:00:00,Firenze,Lunedì,Urbana,1,0,50
2023-03-27 19:00:00,Bologna,Lunedì,Extraurbana,0,0,75
2023-03-28 12:00:00,Palermo,Martedì,Urbana,2,0,48
2023-03-28 21:00:00,Bari,Martedì,Statale,1,0,85
2023-03-29 07:00:00,Roma,Mercoledì,Autostrada,3,0,110
2023-03-29 16:00:00,Milano,Mercoledì,Urbana,0,0,30
2023-03-30 11:00:00,Napoli,Giovedì,Urbana,1,0,40
2023-03-30 18:00:00,Torino,Giovedì,Extraurbana,2,0,95
2023-03-31 09:00:00,Firenze,Venerdì,Urbana,0,0,50
2023-03-31 20:00:00,Bologna,Venerdì,Autostrada,4,1,120
2023-04-01 14:00:00,Palermo,Sabato,Urbana,1,0,45
2023-04-01 23:00:00,Bari,Sabato,Statale,2,0,70
2023-04-02 10:00:00,Roma,Domenica,Urbana,0,0,38
2023-04-02 17:00:00,Milano,Domenica,Autostrada,3,0,105
2023-04-03 08:00:00,Napoli,Lunedì,Statale,1,0,80
2023-04-03 19:00:00,Torino,Lunedì,Urbana,2,0,50
2023-04-04 11:30:00,Firenze,Martedì,Extraurbana,0,0,75
2023-04-04 22:00:00,Bologna,Martedì,Autostrada,5,1,130
2023-04-05 07:45:00,Palermo,Mercoledì,Urbana,1,0,40
2023-04-05 16:30:00,Bari,Mercoledì,Statale,2,0,60
2023-04-06 10:20:00,Roma,Giovedì,Urbana,0,0,35
2023-04-06 19:10:00,Milano,Giovedì,Extraurbana,3,0,90
2023-04-07 15:00:00,Napoli,Venerdì,Autostrada,1,0,110
2023-04-07 23:50:00,Torino,Venerdì,Urbana,0,0,45
2023-04-08 11:00:00,Firenze,Sabato,Urbana,2,0,50
2023-04-08 18:00:00,Bologna,Sabato,Statale,1,0,85
2023-04-09 09:30:00,Palermo,Domenica,Urbana,0,0,30
2023-04-09 16:45:00,Bari,Domenica,Autostrada,4,1,125
2023-04-10 08:10:00,Roma,Lunedì,Urbana,1,0,40
2023-04-10 17:00:00,Milano,Lunedì,Extraurbana,2,0,70
2023-04-11 12:30:00,Napoli,Martedì,Urbana,0,0,48
2023-04-11 21:40:00,Torino,Martedì,Statale,3,0,90
2023-04-12 07:15:00,Firenze,Mercoledì,Autostrada,1,0,100
2023-04-12 16:00:00,Bologna,Mercoledì,Urbana,2,0,55
2023-04-13 10:00:00,Palermo,Giovedì,Urbana,0,0,40
2023-04-13 19:30:00,Bari,Giovedì,Extraurbana,1,0,80
2023-04-14 14:30:00,Roma,Venerdì,Autostrada,3,0,115
2023-04-14 23:10:00,Milano,Venerdì,Urbana,0,0,60
2023-04-15 10:45:00,Napoli,Sabato,Urbana,1,0,45
2023-04-15 17:20:00,Torino,Sabato,Statale,2,0,75
2023-04-16 09:00:00,Firenze,Domenica,Urbana,0,0,38
2023-04-16 16:00:00,Bologna,Domenica,Autostrada,5,1,130
2023-04-17 08:30:00,Palermo,Lunedì,Urbana,1,0,40
2023-04-17 17:30:00,Bari,Lunedì,Extraurbana,2,0,85
2023-04-18 12:00:00,Roma,Martedì,Urbana,0,0,48
2023-04-18 21:00:00,Milano,Martedì,Statale,3,0,95
2023-04-19 07:00:00,Napoli,Mercoledì,Autostrada,1,0,110
2023-04-19 16:00:00,Torino,Mercoledì,Urbana,2,0,50
2023-04-20 11:00:00,Firenze,Giovedì,Urbana,0,0,35
2023-04-20 18:00:00,Bologna,Giovedì,Extraurbana,1,0,90
2023-04-21 14:00:00,Palermo,Venerdì,Urbana,2,0,55
2023-04-21 22:00:00,Bari,Venerdì,Autostrada,4,1,120
2023-04-22 09:00:00,Roma,Sabato,Urbana,1,0,45
2023-04-22 16:00:00,Napoli,Sabato,Statale,0,0,65
2023-04-23 08:00:00,Milano,Domenica,Urbana,2,0,30
2023-04-23 15:00:00,Torino,Domenica,Autostrada,3,0,100
2023-04-24 10:00:00,Firenze,Lunedì,Urbana,1,0,50
2023-04-24 19:00:00,Bologna,Lunedì,Extraurbana,0,0,75
2023-04-25 12:00:00,Palermo,Martedì,Urbana,2,0,48
2023-04-25 21:00:00,Bari,Martedì,Statale,1,0,85
2023-04-26 07:00:00,Roma,Mercoledì,Autostrada,3,0,110
2023-04-26 16:00:00,Milano,Mercoledì,Urbana,0,0,30
2023-04-27 11:00:00,Napoli,Giovedì,Urbana,1,0,40
2023-04-27 18:00:00,Torino,Giovedì,Extraurbana,2,0,95
2023-04-28 09:00:00,Firenze,Venerdì,Urbana,0,0,50
2023-04-28 20:00:00,Bologna,Venerdì,Autostrada,4,1,120
2023-04-29 14:00:00,Palermo,Sabato,Urbana,1,0,45
2023-04-29 23:00:00,Bari,Sabato,Statale,2,0,70
2023-04-30 10:00:00,Roma,Domenica,Urbana,0,0,38
2023-04-30 17:00:00,Milano,Domenica,Autostrada,3,0,105
2023-05-01 08:00:00,Napoli,Lunedì,Statale,1,0,80
2023-05-01 19:00:00,Torino,Lunedì,Urbana,2,0,50
2023-05-02 11:30:00,Firenze,Martedì,Extraurbana,0,0,75
2023-05-02 22:00:00,Bologna,Martedì,Autostrada,5,1,130
2023-05-03 07:45:00,Palermo,Mercoledì,Urbana,1,0,40
2023-05-03 16:30:00,Bari,Mercoledì,Statale,2,0,60
2023-05-04 10:20:00,Roma,Giovedì,Urbana,0,0,35
2023-05-04 19:10:00,Milano,Giovedì,Extraurbana,3,0,90
2023-05-05 15:00:00,Napoli,Venerdì,Autostrada,1,0,110
2023-05-05 23:50:00,Torino,Venerdì,Urbana,0,0,45
2023-05-06 11:00:00,Firenze,Sabato,Urbana,2,0,50
2023-05-06 18:00:00,Bologna,Sabato,Statale,1,0,85
2023-05-07 09:30:00,Palermo,Domenica,Urbana,0,0,30
2023-05-07 16:45:00,Bari,Domenica,Autostrada,4,1,125
2023-05-08 08:10:00,Roma,Lunedì,Urbana,1,0,40
2023-05-08 17:00:00,Milano,Lunedì,Extraurbana,2,0,70
2023-05-09 12:30:00,Napoli,Martedì,Urbana,0,0,48
2023-05-09 21:40:00,Torino,Martedì,Statale,3,0,90
2023-05-10 07:15:00,Firenze,Mercoledì,Autostrada,1,0,100
2023-05-10 16:00:00,Bologna,Mercoledì,Urbana,2,0,55
2023-05-11 10:00:00,Palermo,Giovedì,Urbana,0,0,40
2023-05-11 19:30:00,Bari,Giovedì,Extraurbana,1,0,80
2023-05-12 14:30:00,Roma,Venerdì,Autostrada,3,0,115
2023-05-12 23:10:00,Milano,Venerdì,Urbana,0,0,60
2023-05-13 10:45:00,Napoli,Sabato,Urbana,1,0,45
2023-05-13 17:20:00,Torino,Sabato,Statale,2,0,75
2023-05-14 09:00:00,Firenze,Domenica,Urbana,0,0,38
2023-05-14 16:00:00,Bologna,Domenica,Autostrada,5,1,130
2023-05-15 08:30:00,Palermo,Lunedì,Urbana,1,0,40
2023-05-15 17:30:00,Bari,Lunedì,Extraurbana,2,0,85
2023-05-16 12:00:00,Roma,Martedì,Urbana,0,0,48
2023-05-16 21:00:00,Milano,Martedì,Statale,3,0,95
2023-05-17 07:00:00,Napoli,Mercoledì,Autostrada,1,0,110
2023-05-17 16:00:00,Torino,Mercoledì,Urbana,2,0,50
2023-05-18 11:00:00,Firenze,Giovedì,Urbana,0,0,35
2023-05-18 18:00:00,Bologna,Giovedì,Extraurbana,1,0,90
2023-05-19 14:00:00,Palermo,Venerdì,Urbana,2,0,55
2023-05-19 22:00:00,Bari,Venerdì,Autostrada,4,1,120
2023-05-20 09:00:00,Roma,Sabato,Urbana,1,0,45
2023-05-20 16:00:00,Napoli,Sabato,Statale,0,0,65
2023-05-21 08:00:00,Milano,Domenica,Urbana,2,0,30
2023-05-21 15:00:00,Torino,Domenica,Autostrada,3,0,100
2023-05-22 10:00:00,Firenze,Lunedì,Urbana,1,0,50
2023-05-22 19:00:00,Bologna,Lunedì,Extraurbana,0,0,75
2023-05-23 12:00:00,Palermo,Martedì,Urbana,2,0,48
2023-05-23 21:00:00,Bari,Martedì,Statale,1,0,85
2023-05-24 07:00:00,Roma,Mercoledì,Autostrada,3,0,110
2023-05-24 16:00:00,Milano,Mercoledì,Urbana,0,1,30
2023-05-25 11:00:00,Napoli,Giovedì,Urbana,1,0,40
2023-05-25 18:00:00,Torino,Giovedì,Extraurbana,2,0,95
2023-05-26 09:00:00,Firenze,Venerdì,Urbana,0,0,50
2023-05-26 20:00:00,Bologna,Venerdì,Autostrada,4,1,120
2023-05-27 14:00:00,Palermo,Sabato,Urbana,1,0,45
2023-05-27 23:00:00,Bari,Sabato,Statale,2,0,70
2023-05-28 10:00:00,Roma,Domenica,Urbana,0,0,38
2023-05-28 17:00:00,Milano,Domenica,Autostrada,3,0,105
2023-05-29 08:00:00,Napoli,Lunedì,Statale,1,0,80
2023-05-29 19:00:00,Torino,Lunedì,Urbana,2,0,50
2023-05-30 11:30:00,Firenze,Martedì,Extraurbana,0,0,75
2023-05-30 22:00:00,Bologna,Martedì,Autostrada,5,1,130
2023-05-31 07:45:00,Palermo,Mercoledì,Urbana,1,0,40
2023-05-31 16:30:00,Bari,Mercoledì,Statale,2,0,60
2023-06-01 10:20:00,Roma,Giovedì,Urbana,0,0,35
2023-06-01 19:10:00,Milano,Giovedì,Extraurbana,3,0,90
2023-06-02 15:00:00,Napoli,Venerdì,Autostrada,1,0,110
2023-06-02 23:50:00,Torino,Venerdì,Urbana,0,0,45
2023-06-03 11:00:00,Firenze,Sabato,Urbana,2,0,50
2023-06-03 18:00:00,Bologna,Sabato,Statale,1,0,85
2023-06-04 09:30:00,Palermo,Domenica,Urbana,0,0,30
2023-06-04 16:45:00,Bari,Domenica,Autostrada,4,1,125
2023-06-05 08:10:00,Roma,Lunedì,Urbana,1,0,40
2023-06-05 17:00:00,Milano,Lunedì,Extraurbana,2,0,70
2023-06-06 12:30:00,Napoli,Martedì,Urbana,0,0,48
2023-06-06 21:40:00,Torino,Martedì,Statale,3,0,90
2023-06-07 07:15:00,Firenze,Mercoledì,Autostrada,1,0,100
2023-06-07 16:00:00,Bologna,Mercoledì,Urbana,2,0,55
2023-06-08 10:00:00,Palermo,Giovedì,Urbana,0,0,40
2023-06-08 19:30:00,Bari,Giovedì,Extraurbana,1,0,80
2023-06-09 14:30:00,Roma,Venerdì,Autostrada,3,0,115
2023-06-09 23:10:00,Milano,Venerdì,Urbana,0,0,60
2023-06-10 10:45:00,Napoli,Sabato,Urbana,1,0,45
2023-06-10 17:20:00,Torino,Sabato,Statale,2,0,75
2023-06-11 09:00:00,Firenze,Domenica,Urbana,0,0,38
2023-06-11 16:00:00,Bologna,Domenica,Autostrada,5,1,130
2023-06-12 08:30:00,Palermo,Lunedì,Urbana,1,0,40
2023-06-12 17:30:00,Bari,Lunedì,Extraurbana,2,0,85
2023-06-13 12:00:00,Roma,Martedì,Urbana,0,0,48
2023-06-13 21:00:00,Milano,Martedì,Statale,3,0,95
2023-06-14 07:00:00,Napoli,Mercoledì,Autostrada,1,0,110
2023-06-14 16:00:00,Torino,Mercoledì,Urbana,2,0,50
2023-06-15 11:00:00,Firenze,Giovedì,Urbana,0,0,35
2023-06-15 18:00:00,Bologna,Giovedì,Extraurbana,1,0,90
2023-06-16 14:00:00,Palermo,Venerdì,Urbana,2,0,55
2023-06-16 22:00:00,Bari,Venerdì,Autostrada,4,1,120
2023-06-17 09:00:00,Roma,Sabato,Urbana,1,0,45
2023-06-17 16:00:00,Napoli,Sabato,Statale,0,0,65
2023-06-18 08:00:00,Milano,Domenica,Urbana,2,0,30
2023-06-18 15:00:00,Torino,Domenica,Autostrada,3,0,100
2023-06-19 10:00:00,Firenze,Lunedì,Urbana,1,0,50
2023-06-19 19:00:00,Bologna,Lunedì,Extraurbana,0,0,75
2023-06-20 12:00:00,Palermo,Martedì,Urbana,2,0,48
2023-06-20 21:00:00,Bari,Martedì,Statale,1,0,85
2023-06-21 07:00:00,Roma,Mercoledì,Autostrada,3,0,110
2023-06-21 16:00:00,Milano,Mercoledì,Urbana,0,0,30
2023-06-22 11:00:00,Napoli,Giovedì,Urbana,1,0,40
2023-06-22 18:00:00,Torino,Giovedì,Extraurbana,2,0,95
2023-06-23 09:00:00,Firenze,Venerdì,Urbana,0,0,50
2023-06-23 20:00:00,Bologna,Venerdì,Autostrada,4,1,120
2023-06-24 14:00:00,Palermo,Sabato,Urbana,1,0,45
2023-06-24 23:00:00,Bari,Sabato,Statale,2,0,70
2023-06-25 10:00:00,Roma,Domenica,Urbana,0,0,38
2023-06-25 17:00:00,Milano,Domenica,Autostrada,3,0,105
2023-06-26 08:00:00,Napoli,Lunedì,Statale,1,0,80
2023-06-26 19:00:00,Torino,Lunedì,Urbana,2,0,50
2023-06-27 11:30:00,Firenze,Martedì,Extraurbana,0,0,75
2023-06-27 22:00:00,Bologna,Martedì,Autostrada,5,1,130
2023-06-28 07:45:00,Palermo,Mercoledì,Urbana,1,0,40
2023-06-28 16:30:00,Bari,Mercoledì,Statale,2,0,60
2023-06-29 10:20:00,Roma,Giovedì,Urbana,0,0,35
2023-06-29 19:10:00,Milano,Giovedì,Extraurbana,3,0,90
2023-06-30 15:00:00,Napoli,Venerdì,Autostrada,1,0,110
2023-06-30 23:50:00,Torino,Venerdì,Urbana,0,0,45
2023-07-01 11:00:00,Firenze,Sabato,Urbana,2,0,50
2023-07-01 18:00:00,Bologna,Sabato,Statale,1,0,85
2023-07-02 09:30:00,Palermo,Domenica,Urbana,0,0,30
2023-07-02 16:45:00,Bari,Domenica,Autostrada,4,1,125
2023-07-03 08:10:00,Roma,Lunedì,Urbana,1,0,40
2023-07-03 17:00:00,Milano,Lunedì,Extraurbana,2,0,70
2023-07-04 12:30:00,Napoli,Martedì,Urbana,0,0,48
2023-07-04 21:40:00,Torino,Martedì,Statale,3,0,90
2023-07-05 07:15:00,Firenze,Mercoledì,Autostrada,1,0,100
2023-07-05 16:00:00,Bologna,Mercoledì,Urbana,2,0,55
2023-07-06 10:00:00,Palermo,Giovedì,Urbana,0,0,40
2023-07-06 19:30:00,Bari,Giovedì,Extraurbana,1,0,80
2023-07-07 14:30:00,Roma,Venerdì,Autostrada,3,0,115
2023-07-07 23:10:00,Milano,Venerdì,Urbana,0,0,60
2023-07-08 10:45:00,Napoli,Sabato,Urbana,1,0,45
2023-07-08 17:20:00,Torino,Sabato,Statale,2,0,75
2023-07-09 09:00:00,Firenze,Domenica,Urbana,0,0,38
2023-07-09 16:00:00,Bologna,Domenica,Autostrada,5,1,130
2023-07-10 08:30:00,Palermo,Lunedì,Urbana,1,0,40
2023-07-10 17:30:00,Bari,Lunedì,Extraurbana,2,0,85
2023-07-11 12:00:00,Roma,Martedì,Urbana,0,0,48
2023-07-11 21:00:00,Milano,Martedì,Statale,3,0,95
2023-07-12 07:00:00,Napoli,Mercoledì,Autostrada,1,0,110
2023-07-12 16:00:00,Torino,Mercoledì,Urbana,2,0,50
2023-07-13 11:00:00,Firenze,Giovedì,Urbana,0,0,35
2023-07-13 18:00:00,Bologna,Giovedì,Extraurbana,1,0,90
2023-07-14 14:00:00,Palermo,Venerdì,Urbana,2,0,55
2023-07-14 22:00:00,Bari,Venerdì,Autostrada,4,1,120
2023-07-15 09:00:00,Roma,Sabato,Urbana,1,0,45
2023-07-15 16:00:00,Napoli,Sabato,Statale,0,0,65
2023-07-16 08:00:00,Milano,Domenica,Urbana,2,0,30
2023-07-16 15:00:00,Torino,Domenica,Autostrada,3,0,100
2023-07-17 10:00:00,Firenze,Lunedì,Urbana,1,0,50
2023-07-17 19:00:00,Bologna,Lunedì,Extraurbana,0,0,75
2023-07-18 12:00:00,Palermo,Martedì,Urbana,2,0,48
2023-07-18 21:00:00,Bari,Martedì,Statale,1,0,85
2023-07-19 07:00:00,Roma,Mercoledì,Autostrada,3,0,110
2023-07-19 16:00:00,Milano,Mercoledì,Urbana,0,0,30
2023-07-20 11:00:00,Napoli,Giovedì,Urbana,1,0,40
2023-07-20 18:00:00,Torino,Giovedì,Extraurbana,2,0,95
2023-07-21 09:00:00,Firenze,Venerdì,Urbana,0,0,50
2023-07-21 20:00:00,Bologna,Venerdì,Autostrada,4,1,120
